stay_date,room_id,room_name,capacity,on_books_rooms,remaining_rooms,occupancy_on_books_pct,days_to_arrival,pickup_horizon_days,historical_otb_rooms,historical_final_occupied_rooms,pace_vs_history_pct,expected_remaining_demand_rooms,adr_on_books,historical_adr,high_adr,price_gap_to_high_pct,decision,suggested_uplift_pct,recommended_adr,incremental_adr_eur,expected_incremental_revenue_eur,break_even_demand_loss_pct,confidence,capacity_exception,reason,portfolio_action,portfolio_uplift_pct,portfolio_recommended_adr,portfolio_incremental_adr,remaining_horizon_impact_eur,confidence_weight,risk_adjusted_horizon_impact_eur
2026-08-03,2763,Camera Deluxe,5,4,1,80.0,3,0,5.0,5.0,-20.0,0.0,295.3525,296.5486111111111,296.5486111111111,0.40497747982870136,HOLD,0.0,295.3525,0.0,0.0,0.0,MEDIUM,False,OTB saturation 80.0%; pace vs historical -20.0% at ~0d horizon; ADR 295.35 vs historical high 296.55; expected remaining demand 0.00 rooms; 3 days to arrival.,HOLD,0.0,295.3525,0.0,0.0,0.75,0.0
2026-08-03,2761,Camera  Standard,14,9,5,64.28571428571429,3,0,13.0,13.0,-30.76923076923077,0.0,196.9033333333333,182.36966069897085,243.69322809750733,23.762875910772134,HOLD,0.0,196.9033333333333,0.0,0.0,0.0,HIGH,False,OTB saturation 64.3%; pace vs historical -30.8% at ~0d horizon; ADR 196.90 vs historical high 243.69; expected remaining demand 0.00 rooms; 3 days to arrival.,HOLD,0.0,196.9033333333333,0.0,0.0,1.0,0.0
2026-09-16,2767,Suite Familiare Vista Piscina,1,1,0,100.0,47,60,0.0,1.0,,0.0,170.08,,,,HOLD,0.0,170.08,0.0,0.0,0.0,MEDIUM,False,OTB saturation 100.0%; pace vs historical nan% at ~60d horizon; ADR 170.08 vs historical high nan; expected remaining demand 0.00 rooms; 47 days to arrival.,HOLD,0.0,170.08,0.0,0.0,0.75,0.0
2026-08-07,2767,Suite Familiare Vista Piscina,1,1,0,100.0,7,7,1.0,1.0,0.0,0.0,602.85,,,,HOLD,0.0,602.85,0.0,0.0,0.0,MEDIUM,False,OTB saturation 100.0%; pace vs historical 0.0% at ~7d horizon; ADR 602.85 vs historical high nan; expected remaining demand 0.00 rooms; 7 days to arrival.,HOLD,0.0,602.85,0.0,0.0,0.75,0.0
2026-08-07,2762,Camera Superior,8,6,2,75.0,7,7,7.0,9.0,-14.285714285714286,0.8571428571428571,328.815,270.1359016393443,275.0167213114754,-16.36126049253367,HOLD_HIGH,0.0,328.815,0.0,0.0,0.0,HIGH,False,OTB saturation 75.0%; pace vs historical -14.3% at ~7d horizon; ADR 328.81 vs historical high 275.02; expected remaining demand 0.86 rooms; 7 days to arrival.,HOLD_HIGH,0.0,328.815,0.0,0.0,1.0,0.0
2026-08-07,2763,Camera Deluxe,5,4,1,80.0,7,7,4.5,5.0,-11.11111111111111,0.0,296.2875,296.5486111111111,296.5486111111111,0.08812761628859235,HOLD,0.0,296.2875,0.0,0.0,0.0,MEDIUM,False,OTB saturation 80.0%; pace vs historical -11.1% at ~7d horizon; ADR 296.29 vs historical high 296.55; expected remaining demand 0.00 rooms; 7 days to arrival.,HOLD,0.0,296.2875,0.0,0.0,0.75,0.0
2026-08-07,2761,Camera  Standard,14,8,6,57.142857142857146,7,7,10.0,13.0,-20.0,0.8,227.90749999999997,182.36966069897085,243.69322809750733,6.926374997535123,HOLD,0.0,227.90749999999997,0.0,0.0,0.0,HIGH,False,OTB saturation 57.1%; pace vs historical -20.0% at ~7d horizon; ADR 227.91 vs historical high 243.69; expected remaining demand 0.80 rooms; 7 days to arrival.,HOLD,0.0,227.90749999999997,0.0,0.0,1.0,0.0
2026-08-07,2765,Appartamento Area Piscina,18,10,8,55.55555555555556,7,7,16.0,16.0,-37.5,0.0,305.618,258.28173163709926,286.63732878151257,-6.210586817035459,HOLD_HIGH,0.0,305.618,0.0,0.0,0.0,MEDIUM,False,OTB saturation 55.6%; pace vs historical -37.5% at ~7d horizon; ADR 305.62 vs historical high 286.64; expected remaining demand 0.00 rooms; 7 days to arrival.,HOLD_HIGH,0.0,305.618,0.0,0.0,0.75,0.0
2026-08-07,2764,Appartamento Area Giardino,28,28,0,100.0,7,7,28.0,29.0,0.0,0.0,138.2757142857143,173.68628159445407,244.59286925925926,76.88780023501852,TEST_INCREASE,15.0,159.01707142857143,20.74135714285714,0.0,13.043478260869568,HIGH,False,OTB saturation 100.0%; pace vs historical 0.0% at ~7d horizon; ADR 138.28 vs historical high 244.59; expected remaining demand 0.00 rooms; 7 days to arrival.,TEST_INCREASE,15.0,159.01707142857143,20.74135714285714,0.0,1.0,0.0
2026-08-06,5376,Villino Double,1,1,0,100.0,6,7,1.0,1.0,0.0,0.0,411.43,,,,HOLD,0.0,411.43,0.0,0.0,0.0,MEDIUM,False,OTB saturation 100.0%; pace vs historical 0.0% at ~7d horizon; ADR 411.43 vs historical high nan; expected remaining demand 0.00 rooms; 6 days to arrival.,HOLD,0.0,411.43,0.0,0.0,0.75,0.0
